,code,geom,box
963,S_k_8258,"                                            geometry
0  POLYGON ((146.48509 -32.09652, 146.46391 -32.0...","{'lats': [-32.096517631299896, -32.09651585933683, -32.07847969820467, -32.07847792747393], 'lons': [146.48509285069244, 146.46390506848275, 146.46390506848275, 146.48508868895212]}"
964,S_k_8259,"                                            geometry
0  POLYGON ((146.55639 -32.11242, 146.53520 -32.1...","{'lats': [-32.112417608360616, -32.11241583531089, -32.094379719510634, -32.09437794769365], 'lons': [146.5563946856552, 146.53520323187806, 146.53520323187806, 146.55639052063017]}"
965,S_k_8260,"                                            geometry
0  POLYGON ((146.53309 -32.11372, 146.51190 -32.1...","{'lats': [-32.11371760648481, -32.11371583334622, -32.09567972125288, -32.09567794934707], 'lons': [146.53309483574782, 146.51190308165116, 146.51190308165116, 146.53309067045416]}"
966,S_k_8261,"                                            geometry
0  POLYGON ((146.50989 -32.11502, 146.48870 -32.1...","{'lats': [-32.115017604608965, -32.115015831381506, -32.096979722995165, -32.096977951000525], 'lons': [146.50989498585014, 146.48870293141448, 146.48870293141448, 146.50989082028778]}"
967,S_k_8262,"                                            geometry
0  POLYGON ((146.48660 -32.11632, 146.46540 -32.1...","{'lats': [-32.11631760273307, -32.11631582941674, -32.09827972473749, -32.09827795265402], 'lons': [146.4865951359622, 146.46540278116814, 146.46540278116814, 146.48659097013115]}"
968,S_k_8263,"                                            geometry
0  POLYGON ((146.55790 -32.13222, 146.53670 -32.1...","{'lats': [-32.13221757978613, -32.13221580538268, -32.11417974605043, -32.114177972880256], 'lons': [146.5578969727341, 146.53670094275276, 146.53670094275276, 146.55789280361546]}"
969,S_k_8264,"                                            geometry
0  POLYGON ((146.53470 -32.13352, 146.51350 -32.1...","{'lats': [-32.133517577909686, -32.13351580341733, -32.11547974779325, -32.11547797453421], 'lons': [146.5346971229747, 146.51350079237773, 146.51350079237773, 146.53469295358715]}"
970,S_k_8265,"                                            geometry
0  POLYGON ((146.51140 -32.13482, 146.49020 -32.1...","{'lats': [-32.134817576033214, -32.13481580145197, -32.11677974953612, -32.11677797618821], 'lons': [146.51139727322507, 146.490200641993, 146.490200641993, 146.5113931035686]}"
971,S_k_8266,"                                            geometry
0  POLYGON ((146.48820 -32.13612, 146.46700 -32.1...","{'lats': [-32.13611757415669, -32.13611579948653, -32.118079751279, -32.11807797784221], 'lons': [146.4881974234851, 146.4670004915985, 146.4670004915985, 146.4881932535597]}"
972,S_k_8267,"                                            geometry
0  POLYGON ((146.51290 -32.15462, 146.49170 -32.1...","{'lats': [-32.154617547447934, -32.1546157715123, -32.13657977608569, -32.136578001383924], 'lons': [146.51289956285498, 146.49169835031458, 146.49169835031458, 146.51289538910072]}"
973,S_k_8268,"                                            geometry
0  POLYGON ((146.48970 -32.15592, 146.46850 -32.1...","{'lats': [-32.15591754557081, -32.15591576954623, -32.13787977782918, -32.137878003038495], 'lons': [146.48969971326318, 146.4684981997719, 146.4684981997719, 146.4896955392398]}"
974,S_k_8269,"                                            geometry
0  POLYGON ((146.49120 -32.17562, 146.47000 -32.1...","{'lats': [-32.17561751711983, -32.175615739747116, -32.157579804253835, -32.15757802811552], 'lons': [146.49120199371686, 146.46999591727823, 146.46999591727823, 146.4911978156125]}"
975,S_k_8270,"                                            geometry
0  POLYGON ((147.25676 -33.48292, 147.23524 -33.4...","{'lats': [-33.48291560873191, -33.482913740580834, -33.464881576217735, -33.46487970933704], 'lons': [147.2567584236007, 147.23523934783978, 147.23523934783978, 147.25675396631962]}"
976,S_k_8271,"                                            geometry
0  POLYGON ((147.25846 -33.50262, 147.23694 -33.5...","{'lats': [-33.50261557967724, -33.502613710137844, -33.48458160318632, -33.48457973491786], 'lons': [147.25846085930942, 147.23693690996294, 147.23693690996294, 147.25845639769102]}"
977,S_k_8273,"                                            geometry
0  POLYGON ((146.78729 -32.07942, 146.76611 -32.0...","{'lats': [-32.07941765596356, -32.07941588516876, -32.06137967529693, -32.061377905734005], 'lons': [146.78729087886205, 146.7661070420777, 146.7661070420777, 146.7872867206517]}"
978,S_k_8274,"                                            geometry
0  POLYGON ((146.76399 -32.08072, 146.74281 -32.0...","{'lats': [-32.080717654088815, -32.080715883205215, -32.06267967703824, -32.06267790738656], 'lons': [146.76399102870835, 146.7428068920973, 146.7428068920973, 146.76398687022973]}"
979,S_k_8275,"                                            geometry
0  POLYGON ((146.74079 -32.08212, 146.71961 -32.0...","{'lats': [-32.08211765206978, -32.08211588109054, -32.06407967891351, -32.06407790916623], 'lons': [146.74079119009215, 146.71960673056913, 146.71960673056913, 146.7407870313246]}"
980,S_k_8276,"                                            geometry
0  POLYGON ((146.78879 -32.09922, 146.76760 -32.0...","{'lats': [-32.09921762740499, -32.099215855257434, -32.08117970182227, -32.0811779309071], 'lons': [146.78879316218755, 146.76760475670892, 146.76760475670892, 146.7887889998896]}"
981,S_k_8277,"                                            geometry
0  POLYGON ((146.76559 -32.10052, 146.74440 -32.1...","{'lats': [-32.1005176255296, -32.10051585329319, -32.082479703564125, -32.08247793256016], 'lons': [146.76559331218158, 146.74440460658064, 146.74440460658064, 146.76558914961515]}"
982,S_k_8278,"                                            geometry
0  POLYGON ((146.74239 -32.10192, 146.72120 -32.1...","{'lats': [-32.10191762350989, -32.10191585117782, -32.083879705440026, -32.08387793434042], 'lons': [146.7423934737245, 146.72120444489317, 146.72120444489317, 146.74238931086884]}"
983,S_k_8279,"                                            geometry
0  POLYGON ((146.71909 -32.10322, 146.69790 -32.1...","{'lats': [-32.103217621634414, -32.1032158492135, -32.08517970718197, -32.08517793599356], 'lons': [146.71909362373867, 146.69790429474472, 146.69790429474472, 146.71908946061453]}"
984,S_k_8280,"                                            geometry
0  POLYGON ((146.69589 -32.10452, 146.67470 -32.1...","{'lats': [-32.1045176197589, -32.10451584724914, -32.08647970892396, -32.08647793764674], 'lons': [146.69589377376263, 146.6747041445866, 146.6747041445866, 146.69588961036993]}"
985,S_k_8281,"                                            geometry
0  POLYGON ((146.76720 -32.12032, 146.74600 -32.1...","{'lats': [-32.12031759696083, -32.12031582337105, -32.10227973009871, -32.10227795774188], 'lons': [146.76719559790635, 146.7460023188106, 146.7460023188106, 146.76719143124845]}"
986,S_k_8282,"                                            geometry
0  POLYGON ((146.74390 -32.12162, 146.72270 -32.1...","{'lats': [-32.12161759508477, -32.12161582140611, -32.10357973184118, -32.1035779593955], 'lons': [146.74389574805804, 146.72270216852465, 146.72270216852465, 146.74389158113138]}"
987,S_k_8283,"                                            geometry
0  POLYGON ((146.69740 -32.12432, 146.67620 -32.1...","{'lats': [-32.1243175911882, -32.124315817324934, -32.10627973546026, -32.10627796283006], 'lons': [146.6973960599425, 146.67620185636108, 146.67620185636108, 146.69739189245757]}"
988,S_k_8284,"                                            geometry
0  POLYGON ((146.76870 -32.14012, 146.74750 -32.1...","{'lats': [-32.14011756838254, -32.1401157934388, -32.12207975664197, -32.12207798293172], 'lons': [146.76869788588476, 146.74750002878528, 146.74750002878528, 146.76869371513177]}"
989,S_k_8285,"                                            geometry
0  POLYGON ((146.69900 -32.14412, 146.67780 -32.1...","{'lats': [-32.14411756260798, -32.14411578739066, -32.1260797620053, -32.12607798802155], 'lons': [146.69899834837634, 146.6777995658798, 146.6777995658798, 146.69899417679565]}"
990,S_k_8286,"                                            geometry
0  POLYGON ((146.67570 -32.14542, 146.65450 -32.1...","{'lats': [-32.145417560731175, -32.14541578542492, -32.127379763748465, -32.12737798967583], 'lons': [146.675698498706, 146.65449941541576, 146.65449941541576, 146.67569432685622]}"
991,S_k_8287,"                                            geometry
0  POLYGON ((146.70050 -32.16392, 146.67930 -32.1...","{'lats': [-32.16391753401824, -32.16391575744626, -32.145879788558965, -32.1458780132211], 'lons': [146.70050063906618, 146.6792972731407, 146.6792972731407, 146.70049646338597]}"
992,S_k_8288,"                                            geometry
0  POLYGON ((146.65400 -32.16652, 146.63280 -32.1...","{'lats': [-32.16651753026333, -32.16651575351342, -32.148479792046444, -32.14847801653072], 'lons': [146.65400094003155, 146.63279697190617, 146.63279697190617, 146.65399676381273]}"
993,S_k_8291,"                                            geometry
0  POLYGON ((147.34425 -33.39802, 147.32275 -33.3...","{'lats': [-33.39801573384972, -33.39801387167474, -33.379981460079925, -33.379979599172906], 'lons': [147.34424795371248, 147.32274982704905, 147.32274982704905, 147.34424351507815]}"
994,S_k_8292,"                                            geometry
0  POLYGON ((147.36955 -33.41632, 147.34805 -33.4...","{'lats': [-33.4163157068943, -33.41631384343217, -33.398281485101194, -33.398279622907545], 'lons': [147.36955020675165, 147.34804757200388, 147.34804757200388, 147.36954576410426]}"
995,S_k_8293,"                                            geometry
0  POLYGON ((147.34595 -33.41782, 147.32445 -33.4...","{'lats': [-33.41781570468449, -33.41781384111683, -33.39978148715239, -33.39977962485324], 'lons': [147.34595039151756, 147.32444738707346, 147.3244473870735, 147.34594594854116]}"
996,S_k_8294,"                                            geometry
0  POLYGON ((147.22882 -32.33152, 147.20758 -32.3...","{'lats': [-32.33151729163673, -32.33151550357492, -32.31348001367124, -32.31347822684798], 'lons': [147.22882011959828, 147.20757777518884, 147.20757777518884, 147.22881590907033]}"
997,S_k_8295,"                                            geometry
0  POLYGON ((146.54075 -33.42482, 146.51925 -33.4...","{'lats': [-33.424815694371496, -33.42481383031132, -33.40678149672531, -33.40677963393386], 'lons': [146.5407512539401, 146.51924652388306, 146.51924652388306, 146.5407468094276]}"
998,S_k_8296,"                                            geometry
0  POLYGON ((146.98017 -32.72412, 146.95883 -32.7...","{'lats': [-32.72411672124204, -32.72411490610084, -32.70608054336789, -32.706078729475834], 'lons': [146.98016639279942, 146.95883146066035, 146.95883146066035, 146.98016209959684]}"
999,S_k_8297,"                                            geometry
0  POLYGON ((147.00517 -32.74252, 146.98383 -32.7...","{'lats': [-32.74251669442049, -32.74251487800442, -32.7244805682735, -32.72447875310709], 'lons': [147.00516858370227, 146.98382926780238, 146.98382926780238, 147.00516428658858]}"
1000,S_k_8298,"                                            geometry
0  POLYGON ((146.98177 -32.74392, 146.96043 -32.7...","{'lats': [-32.743916692379386, -32.7439148758663, -32.72588057016879, -32.725878754905395], 'lons': [146.98176875048333, 146.96042910087246, 146.96042910087246, 146.98176445307192]}"
1001,S_k_8299,"                                            geometry
0  POLYGON ((146.98337 -32.76372, 146.96203 -32.7...","{'lats': [-32.76371666350764, -32.76371484562207, -32.74568059697792, -32.74567878034259], 'lons': [146.98337111048585, 146.9620267387641, 146.9620267387641, 146.98336680886172]}"
1002,S_k_8300,"                                            geometry
0  POLYGON ((146.98507 -32.78352, 146.96372 -32.7...","{'lats': [-32.783516634626785, -32.78351481536814, -32.765480623795256, -32.76547880578738], 'lons': [146.98507347280903, 146.96372437433317, 146.96372437433317, 146.98506916696843]}"
1003,S_k_8301,"                                            geometry
0  POLYGON ((147.11870 -32.97432, 147.09730 -32.9...","{'lats': [-32.9743163558567, -32.97431452333566, -32.956280882634445, -32.95627905136945], 'lons': [147.11869635636702, 147.0973014703656, 147.0973014703656, 147.11869200969738]}"
1004,S_k_8302,"                                            geometry
0  POLYGON ((147.21760 -33.02802, 147.19619 -33.0...","{'lats': [-33.028016277247325, -33.02801444098348, -33.00998095561922, -33.009979120612904], 'lons': [147.2176028360229, 147.19619498493307, 147.19619498493307, 147.21759847779725]}"
1005,S_k_8303,"                                            geometry
0  POLYGON ((147.19420 -33.02942, 147.17279 -33.0...","{'lats': [-33.029416275197065, -33.02941443883559, -33.011380957522796, -33.01137912241889], 'lons': [147.19420300518345, 147.1727948156218, 147.1727948156218, 147.19419864665613]}"
1006,S_k_8304,"                                            geometry
0  POLYGON ((146.52201 -32.27332, 146.50078 -32.2...","{'lats': [-32.2733173758817, -32.273315591814516, -32.25527993543013, -32.25527815259995], 'lons': [146.52201333646593, 146.50078456438524, 146.50078456438524, 146.52200913806894]}"
1007,S_k_8305,"                                            geometry
0  POLYGON ((146.54692 -32.29182, 146.52568 -32.2...","{'lats': [-32.291817349111625, -32.291815563775216, -32.27377996029258, -32.27377817619367], 'lons': [146.5469154904882, 146.52568240843715, 146.52568240843715, 146.5469112882386]}"
